,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,daysince,sinday,cosday,sindmo,cosdmo,year,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
93,29.7,25.4,35.5,30.6,12.5,0.0,13.9,32.0,114.0,2.79,0,304,-0.9377521321470819,0.3473052528448165,-0.9121662684969335,0.4098203247965872,2021,0.9647873238288129,0.26303121445797495,-0.9883615104677607,-0.15212338618991714,0,0,0,0,0,0,0,1,0,0
94,31.8,26.2,38.4,31.7,17.27,0.0,9.1,18.0,112.0,3.8,0,305,-0.8486442574947498,0.5289640103269643,-0.9051145072503209,0.4251678830356411,2021,0.9647873238288129,0.26303121445797495,-0.9883615104677607,-0.15212338618991714,0,0,0,0,0,0,0,1,0,0
95,33.0,27.3,40.9,33.7,21.0,0.0,8.1,22.3,50.0,4.52,0,306,-0.7247927872291191,0.6889669190756875,-0.8978045395707415,0.44039415155763467,2021,0.9647873238288129,0.26303121445797495,-0.9883615104677607,-0.15212338618991714,0,0,0,0,0,0,0,1,0,0
96,32.0,26.2,39.5,32.2,19.44,0.0,8.4,20.5,310.0,4.18,0,307,-0.571268215094792,0.8207634412072765,-0.8902384508083514,0.4554947866906343,2021,0.9647873238288129,0.26303121445797495,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,1,0,0
97,33.1,26.7,40.2,32.5,18.94,0.0,6.1,17.3,265.0,4.05,0,308,-0.3943558551133191,0.9189578116202304,-0.882418399378219,0.4704654806027558,2021,0.9647873238288129,0.26303121445797495,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,1,0,0
98,33.1,25.8,41.4,31.2,20.96,0.0,7.7,20.5,221.0,4.46,0,309,-0.20129852008866156,0.9795299412524942,-0.874346616144582,0.48530196253108115,2021,0.9647873238288129,0.26303121445797495,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,1,0,0
99,31.4,26.0,38.0,31.6,13.78,0.0,8.3,21.2,271.0,3.0,0,310,-2.4492935982947065e-15,1.0,-0.8660254037844386,0.5000000000000001,2021,0.9647873238288129,0.26303121445797495,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,1,0,0
100,29.8,25.6,37.0,30.9,11.64,0.0,6.9,18.7,234.0,2.57,0,311,0.20129852008865678,0.9795299412524952,-0.857457136130651,0.5145554000286288,2021,0.9647873238288129,0.26303121445797495,-0.9896513868196702,-0.1434926219911794,0,0,0,0,0,0,0,1,0,0
101,30.5,26.4,37.0,32.5,16.89,0.0,8.7,21.6,53.0,3.53,0,312,0.3943558551133146,0.9189578116202324,-0.8486442574947509,0.5289640103269624,2021,0.9647873238288129,0.26303121445797495,-0.9896513868196702,-0.1434926219911794,0,0,0,0,0,0,0,1,0,0
102,30.2,25.4,37.2,30.5,12.92,0.0,5.9,22.3,219.0,2.74,0,313,0.571268215094788,0.8207634412072793,-0.8395892819696389,0.5432217204804186,2021,0.9647873238288129,0.26303121445797495,-0.9896513868196702,-0.1434926219911794,0,0,0,0,0,0,0,1,0,0
103,29.0,25.3,35.2,30.6,7.46,0.0,11.1,16.6,279.0,1.67,0,314,0.7247927872291157,0.688966919075691,-0.8302947927123765,0.5573244631224362,2021,0.9647873238288129,0.26303121445797495,-0.9902680687415704,-0.13917310096006494,0,0,0,0,0,0,0,1,0,0
104,29.7,25.0,36.6,30.3,15.84,0.0,5.8,17.6,129.0,3.26,0,315,0.8486442574947509,0.5289640103269624,-0.8207634412072765,0.5712682150947921,2021,0.9647873238288129,0.26303121445797495,-0.9902680687415704,-0.13917310096006494,0,0,0,0,0,0,0,1,0,0
105,30.4,25.0,36.8,30.5,22.2,0.0,10.8,22.7,121.0,4.46,0,316,0.9377521321470826,0.34730525284481445,-0.8109979465095014,0.5850489985953073,2021,0.9647873238288129,0.26303121445797495,-0.9902680687415704,-0.13917310096006494,0,0,0,0,0,0,0,1,0,0
106,32.4,25.9,39.6,31.5,22.29,0.0,8.4,20.2,115.0,4.73,0,317,0.9884683243281112,0.15142777750457845,-0.8010010944693848,0.5986628823126147,2021,0.9647873238288129,0.26303121445797495,-0.9908658973868822,-0.13485093027372277,0,0,0,0,0,0,0,1,0,0
107,31.9,25.8,39.3,31.5,21.32,0.0,8.5,25.6,330.0,4.51,0,318,0.9987165071710525,-0.05064916883871707,-0.7907757369376989,0.6121059825476625,2021,0.9647873238288129,0.26303121445797495,-0.9908658973868822,-0.13485093027372277,0,0,0,0,0,0,0,1,0,0
108,26.8,25.6,32.8,30.6,4.84,0.0,8.0,16.2,261.0,1.17,0,319,0.9680771188662052,-0.250652532258717,-0.7803247909520916,0.625374464321637,2021,0.9647873238288129,0.26303121445797495,-0.9908658973868822,-0.13485093027372277,0,0,0,0,0,0,0,1,0,0
109,30.9,25.5,36.8,31.1,14.48,0.0,7.7,16.6,150.0,3.1,0,320,0.8978045395707406,-0.44039415155763656,-0.7696512379049322,0.6384645424699836,2021,0.9647873238288129,0.26303121445797495,-0.9914448613738104,-0.13052619222005163,0,0,0,0,0,0,0,1,0,0
110,32.0,26.1,39.7,32.5,23.09,0.0,11.3,23.4,278.0,4.8,0,321,0.790775736937702,-0.6121059825476585,-0.7587581226927907,0.6513724827222223,2021,0.9647873238288129,0.26303121445797495,-0.9914448613738104,-0.13052619222005163,0,0,0,0,0,0,0,1,0,0
111,31.4,25.6,37.7,30.6,18.16,0.0,11.7,25.9,283.0,3.81,0,322,0.6513724827222217,-0.7587581226927913,-0.747648552847809,0.6640946027672391,2021,0.9647873238288129,0.26303121445797495,-0.992004949679715,-0.12619896913583006,0,0,0,0,0,0,0,1,0,0
112,31.6,25.3,37.6,30.5,16.67,0.0,9.5,22.3,280.0,3.58,0,323,0.4853019625310875,-0.8743466161445785,-0.7363256976511974,0.6766272733037574,2021,0.9659258262890683,0.25881904510252074,-0.992004949679715,-0.12619896913583006,0,0,0,0,0,0,0,1,0,0
113,30.8,25.7,38.7,31.5,16.12,0.0,9.0,19.1,262.0,3.46,0,324,0.2993631229733591,-0.9541392564000485,-0.72479278722912,0.6889669190756865,2021,0.9659258262890683,0.25881904510252074,-0.992004949679715,-0.12619896913583006,0,0,0,0,0,0,0,1,0,0
114,31.0,25.6,38.3,30.8,17.36,0.0,9.1,23.4,263.0,3.66,0,325,0.10116832198744134,-0.9948693233918943,-0.7130531116312204,0.7011100198920525,2021,0.9659258262890683,0.25881904510252074,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,1,0,0
115,30.4,26.2,37.8,31.7,13.94,0.0,7.6,19.1,254.0,2.99,0,326,-0.10116832198742916,-0.9948693233918955,-0.7011100198920528,0.7130531116312201,2021,0.9659258262890683,0.25881904510252074,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,1,0,0
116,29.3,25.0,35.0,29.7,8.36,0.0,7.1,18.7,242.0,1.91,0,327,-0.29936312297336093,-0.9541392564000479,-0.6889669190756867,0.7247927872291198,2021,0.9659258262890683,0.25881904510252074,-0.9930684569549263,-0.1175373974578376,0,0,0,0,0,0,0,1,0,0
117,30.4,24.3,35.6,29.1,15.71,0.0,6.3,17.6,172.0,3.39,0,328,-0.48530196253107677,-0.8743466161445845,-0.6766272733037577,0.736325697651197,2021,0.9670459389139431,0.2546019482055276,-0.9930684569549263,-0.1175373974578376,0,0,0,0,0,0,0,1,0,0
118,30.7,25.4,37.2,30.6,14.36,0.0,10.4,17.6,262.0,3.11,0,329,-0.6513724827222231,-0.7587581226927901,-0.6640946027672394,0.7476485528478086,2021,0.9670459389139431,0.2546019482055276,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,1,0,0
119,31.3,24.8,37.6,29.4,15.35,0.0,9.1,22.7,281.0,3.28,0,330,-0.7907757369376944,-0.6121059825476681,-0.6513724827222226,0.7587581226927905,2021,0.9670459389139431,0.2546019482055276,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,1,0,0
120,31.0,25.6,39.4,31.1,22.19,0.0,9.0,19.4,193.0,4.64,0,331,-0.8978045395707415,-0.4403941515576348,-0.638464542469984,0.7696512379049318,2021,0.9670459389139431,0.2546019482055276,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,1,0,0
121,30.6,25.9,35.9,31.1,17.47,0.0,13.7,28.4,279.0,3.65,0,332,-0.9680771188662057,-0.2506525322587151,-0.6253744643216367,0.780324790952092,2021,0.9681476403781077,0.2503800040544415,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,1,0,0
122,31.4,25.6,36.9,30.3,11.08,0.0,12.8,23.8,282.0,2.55,0,333,-0.9987165071710526,-0.05064916883871511,-0.6121059825476635,0.7907757369376981,2021,0.9681476403781077,0.2503800040544415,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,1,0,0
123,30.5,25.6,35.0,29.4,11.8,0.0,16.3,35.3,277.0,2.94,0,334,-0.9884683243281108,0.1514277775045804,-0.598662882312615,0.8010010944693846,2021,0.9681476403781077,0.2503800040544415,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,1,0,0
124,30.9,25.9,35.9,30.3,11.25,0.0,11.5,24.5,274.0,2.65,0,335,-0.937752132147082,0.3473052528448163,-0.5850489985953077,0.8109979465095012,2021,0.9692309097067544,0.24615329302899316,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,1,0,0
125,31.7,25.3,37.1,30.2,17.2,0.0,17.4,36.4,278.0,3.89,0,336,-0.8486442574947499,0.528964010326964,-0.5712682150947924,0.8207634412072763,2021,0.9692309097067544,0.24615329302899316,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,1,0,0
126,32.3,25.2,37.5,30.1,20.09,0.0,18.3,32.8,280.0,4.32,0,337,-0.7247927872291242,0.6889669190756822,-0.5573244631224366,0.8302947927123763,2021,0.9692309097067544,0.24615329302899316,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,1,0,0
127,32.5,25.1,40.3,30.0,19.32,0.0,8.6,20.5,273.0,4.15,0,338,-0.5712682150947922,0.8207634412072764,-0.5432217204804191,0.8395892819696387,2021,0.9702957262759965,0.2419218955996679,-0.9953961983671787,-0.09584575252022441,0,0,0,0,0,0,0,1,0,0
128,32.4,26.3,39.7,31.7,22.29,0.0,10.2,25.9,283.0,4.65,0,339,-0.3943558551133259,0.9189578116202275,-0.5289640103269627,0.8486442574947507,2021,0.9702957262759965,0.2419218955996679,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,1,0,0
129,32.1,25.9,39.4,31.0,21.51,0.0,11.4,27.4,285.0,4.42,0,340,-0.2012985200886618,0.9795299412524942,-0.5145554000286292,0.8574571361306508,2021,0.9713420698132614,0.2376858923261731,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,1,0,0
130,32.9,25.8,39.2,30.7,21.62,0.0,10.0,20.9,275.0,4.59,0,341,-9.799650315725178e-15,1.0,-0.5000000000000004,0.8660254037844384,2021,0.9713420698132614,0.2376858923261731,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,1,0,0
131,32.2,26.4,38.9,32.3,19.94,0.0,8.1,19.8,285.0,4.22,0,342,0.20129852008865654,0.9795299412524953,-0.48530196253108154,0.8743466161445819,2021,0.9713420698132614,0.2376858923261731,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,1,0,0
132,32.5,26.0,39.2,32.1,19.46,0.0,8.9,18.7,306.0,4.07,0,343,0.39435585511332094,0.9189578116202296,-0.4704654806027554,0.8824183993782192,2021,0.9723699203976766,0.23344536385590547,-0.9965655024977614,-0.08280820751220469,0,0,0,0,0,0,0,1,0,0
133,31.0,26.6,36.5,32.4,14.31,0.0,8.6,19.4,37.0,3.05,0,344,0.5712682150947878,0.8207634412072794,-0.4554947866906347,0.8902384508083512,2021,0.9723699203976766,0.23344536385590547,-0.9965655024977614,-0.08280820751220469,0,0,0,0,0,0,0,1,0,0
134,30.4,25.9,37.2,32.0,12.25,0.0,5.8,17.6,130.0,2.66,0,345,0.7247927872291204,0.6889669190756861,-0.4403941515576343,0.8978045395707417,2021,0.9733792584604485,0.22920039092241426,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,1,0,0
135,31.8,25.7,39.0,31.3,16.87,0.0,7.0,19.4,113.0,3.56,0,346,0.848644257494747,0.5289640103269687,-0.4251678830356415,0.9051145072503208,2021,0.9733792584604485,0.22920039092241426,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,1,0,0
136,32.7,26.9,40.9,33.0,20.92,0.0,6.5,18.4,158.0,4.46,0,347,0.9377521321470801,0.34730525284482133,-0.4098203247965876,0.9121662684969333,2021,0.9743700647852352,0.22495105434386492,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,1,0,0
137,32.5,26.5,39.6,32.2,21.37,0.0,9.5,22.3,92.0,4.49,0,348,0.98846832432811,0.15142777750458572,-0.3943558551133187,0.9189578116202306,2021,0.9743700647852352,0.22495105434386492,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,1,0,0
138,31.4,25.8,38.0,30.8,12.26,0.0,9.5,27.7,81.0,2.71,0,349,0.998716507171053,-0.05064916883870973,-0.37877888561057627,0.9254871991635595,2021,0.9753423205085127,0.22069743502150108,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,1,0,0
139,28.7,25.7,35.1,30.8,9.16,0.0,8.6,22.3,76.0,1.98,0,350,0.9680771188662071,-0.25065253225870987,-0.36309386000647487,0.9317525684566683,2021,0.9753423205085127,0.22069743502150108,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,1,0,0
140,32.4,25.2,39.2,30.2,24.43,0.0,11.2,22.0,295.0,5.16,0,351,0.8978045395707438,-0.44039415155762995,-0.34730525284482067,0.9377521321470803,2021,0.9762960071199334,0.2164396139381029,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,1,0,0
141,33.0,26.1,40.0,31.3,23.66,0.0,14.6,28.4,289.0,5.1,0,352,0.7907757369377064,-0.6121059825476527,-0.3314175682186362,0.94348417870998,2021,0.9762960071199334,0.2164396139381029,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,1,0,0
142,32.1,25.5,37.6,30.2,20.35,0.0,14.2,27.4,289.0,4.37,0,353,0.6513724827222273,-0.7587581226927865,-0.315435338485256,0.9489470729364688,2021,0.9772311064626789,0.21217767215644634,-0.9981347984218669,-0.06104853953485769,0,0,0,0,0,0,0,1,0,0
143,31.1,26.6,38.1,31.8,18.0,0.0,8.2,22.7,275.0,3.84,0,354,0.4853019625310815,-0.8743466161445819,-0.2993631229733577,0.9541392564000489,2021,0.9772311064626789,0.21217767215644634,-0.9981347984218669,-0.06104853953485769,0,0,0,0,0,0,0,1,0,0
144,33.0,26.2,38.7,31.3,22.94,0.0,13.5,29.9,273.0,4.83,0,355,0.2993631229733661,-0.9541392564000463,-0.28320550668230476,0.9590592479012019,2021,0.9781476007338056,0.20791169081775945,-0.9983916705573488,-0.056692787563377714,0,0,0,0,0,0,0,1,0,0
145,32.7,25.1,39.6,29.1,19.64,0.0,13.1,30.2,280.0,4.21,0,356,0.10116832198743451,-0.9948693233918949,-0.26696709897415155,0.9637056438899408,2021,0.9781476007338056,0.20791169081775945,-0.9983916705573488,-0.056692787563377714,0,0,0,0,0,0,0,1,0,0
146,32.7,25.0,39.6,29.1,22.45,0.0,12.6,28.8,281.0,4.62,0,357,-0.10116832198742184,-0.9948693233918962,-0.25065253225872136,0.9680771188662041,2021,0.9790454724845838,0.20364175114017766,-0.9986295347545738,-0.052335956242944306,0,0,0,0,0,0,0,1,0,0
147,31.5,25.3,36.9,30.0,16.77,0.0,10.8,25.2,267.0,3.56,0,358,-0.29936312297335393,-0.9541392564000502,-0.2342664606720822,0.9721724257579906,2021,0.9790454724845838,0.20364175114017766,-0.9986295347545738,-0.052335956242944306,0,0,0,0,0,0,0,1,0,0
148,31.2,25.3,38.1,30.6,15.45,0.0,6.8,18.7,277.0,3.3,0,359,-0.48530196253107033,-0.8743466161445881,-0.21781355874885253,0.9759903962771151,2021,0.9799247046208296,0.1993679344171974,-0.9986295347545738,-0.052335956242944306,0,0,0,0,0,0,0,1,0,0
149,31.6,25.0,37.3,29.8,16.44,0.0,13.3,27.0,289.0,3.47,0,360,-0.6513724827222176,-0.7587581226927949,-0.20129852008866028,0.9795299412524945,2021,0.9799247046208296,0.1993679344171974,-0.9988483864849507,-0.0479781285213447,0,0,0,0,0,0,0,1,0,0
150,31.1,25.1,36.7,29.7,18.84,0.0,17.7,28.1,174.0,4.04,0,365,-0.9884683243281119,0.15142777750457315,-0.11795671715084571,0.9930187374259336,2022,0.9807852804032304,0.19509032201612833,-0.9988483864849507,-0.0479781285213447,0,0,0,0,0,0,0,1,0,0
151,31.0,25.0,37.7,28.9,17.52,0.0,13.4,20.2,171.0,3.68,0,366,-0.9377521321470845,0.3473052528448094,-0.10116832198743285,0.994869323391895,2022,0.9807852804032304,0.19509032201612833,-0.9990482215818578,-0.04361938736533613,0,0,0,0,0,0,0,1,0,0
152,31.0,25.7,38.0,31.4,18.15,0.0,7.1,20.5,262.0,3.81,0,367,-0.8486442574947538,0.5289640103269578,-0.08435106604304472,0.996436098130433,2022,0.981627183447664,0.19080899537654492,-0.9990482215818578,-0.04361938736533613,0,0,0,0,0,0,0,1,0,0
153,31.2,26.0,37.2,31.4,14.01,0.0,5.5,11.9,232.0,2.99,0,368,-0.7247927872291292,0.6889669190756768,-0.06750974685836612,0.9977186146800706,2022,0.981627183447664,0.19080899537654492,-0.9990482215818578,-0.04361938736533613,0,0,0,0,0,0,0,1,0,0
154,30.5,26.0,36.5,31.5,20.48,0.0,10.6,19.8,199.0,4.2,0,369,-0.5712682150947865,0.8207634412072803,-0.050649168838712726,0.9987165071710528,2022,0.9824503977255098,0.18652403600873457,-0.9992290362407229,-0.03925981575906901,0,0,0,0,0,0,0,1,0,0
155,32.0,26.3,39.0,31.4,23.5,0.0,10.1,23.8,185.0,4.86,0,370,-0.3943558551133196,0.9189578116202302,-0.03377414188346914,0.999429490929718,2022,0.9824503977255098,0.18652403600873457,-0.9992290362407229,-0.03925981575906901,0,0,0,0,0,0,0,1,0,0
156,31.3,25.5,38.5,30.8,22.57,0.0,7.4,27.7,154.0,4.63,0,371,-0.2012985200886551,0.9795299412524955,-0.016889480013931268,0.9998573625597098,2022,0.9832549075639546,0.18223552549214744,-0.9993908270190957,-0.03489949670250165,0,0,0,0,0,0,0,1,0,0
157,31.7,25.4,38.7,30.8,23.48,0.0,6.5,16.2,99.0,4.88,0,372,-2.9391523179536475e-15,1.0,-1.133107779529596e-15,1.0,2022,0.9832549075639546,0.18223552549214744,-0.9993908270190957,-0.03489949670250165,0,0,0,0,0,0,0,1,0,0
158,30.4,26.0,37.0,30.5,20.1,0.0,14.3,32.4,168.0,4.09,0,373,0.20129852008866325,0.9795299412524938,0.01688948001393078,0.9998573625597098,2022,0.9840406976462909,0.17794354547384178,-0.9993908270190957,-0.03489949670250165,0,0,0,0,0,0,0,1,0,0
159,32.1,25.0,38.9,30.4,20.57,0.0,13.0,27.7,151.0,4.39,0,374,0.3943558551133272,0.9189578116202269,0.03377414188346865,0.999429490929718,2022,0.9840406976462909,0.17794354547384178,-0.9995335908367129,-0.030538513209822718,0,0,0,0,0,0,0,1,0,0
160,30.5,25.1,35.4,29.4,11.54,0.0,15.1,32.4,165.0,2.56,0,375,0.5712682150947934,0.8207634412072755,0.05064916883871224,0.9987165071710529,2022,0.984807753012208,0.17364817766693041,-0.9995335908367129,-0.030538513209822718,0,0,0,0,0,0,0,1,0,0
161,29.0,24.9,33.3,29.1,8.76,0.0,19.7,33.1,173.0,2.05,0,376,0.7247927872291252,0.6889669190756811,0.06750974685836564,0.9977186146800707,2022,0.984807753012208,0.17364817766693041,-0.9995335908367129,-0.030538513209822718,0,0,0,0,0,0,0,1,0,0
162,30.9,25.3,36.1,29.3,15.83,0.0,17.7,35.6,172.0,3.6,0,377,0.8486442574947507,0.5289640103269628,0.08435106604304424,0.996436098130433,2022,0.9855560590580777,0.16934950384902475,-0.9995335908367129,-0.030538513209822718,0,0,0,0,0,0,0,1,0,0
163,31.2,25.3,38.6,29.5,19.29,0.0,13.4,39.6,183.0,4.11,0,378,0.9377521321470824,0.3473052528448149,0.10116832198743236,0.9948693233918952,2022,0.9855560590580777,0.16934950384902475,-0.9996573249755573,-0.026176948307873482,0,0,0,0,0,0,0,1,0,0
164,30.0,25.9,33.6,29.7,13.29,0.0,22.1,38.5,171.0,3.06,0,379,0.988468324328111,0.15142777750457895,0.11795671715084523,0.9930187374259337,2022,0.9862856015372313,0.16504760586067782,-0.9996573249755573,-0.026176948307873482,0,0,0,0,0,0,0,1,0,0
165,29.8,25.5,35.2,29.4,16.06,0.0,17.7,31.0,160.0,3.4,0,380,0.9987165071710526,-0.050649168838716584,0.134711462225861,0.9908848681582388,2022,0.9862856015372313,0.16504760586067782,-0.9996573249755573,-0.026176948307873482,0,0,0,0,0,0,0,1,0,0
166,31.7,25.4,36.6,29.6,17.28,0.0,17.3,34.6,161.0,3.68,0,381,0.9680771188662054,-0.25065253225871653,0.15142777750457573,0.9884683243281115,2022,0.9869963665602319,0.1607425656038261,-0.9996573249755573,-0.026176948307873482,0,0,0,0,0,0,0,1,0,0
167,30.5,24.8,35.3,29.4,12.06,0.0,18.8,33.1,169.0,2.68,0,382,0.8978045395707408,-0.4403941515576361,0.16810089424214805,0.9857697953148038,2022,0.9869963665602319,0.1607425656038261,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
168,30.0,24.5,35.1,29.0,16.99,0.0,18.2,42.1,166.0,3.56,0,383,0.7907757369377022,-0.6121059825476581,0.18472605601718825,0.9827900509408581,2022,0.9876883405951378,0.15643446504023092,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
169,29.5,24.5,34.8,28.8,5.58,0.0,15.4,24.8,177.0,1.47,0,384,0.651372482722222,-0.758758122692791,0.2012985200886598,0.9795299412524946,2022,0.9876883405951378,0.15643446504023092,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
170,31.1,24.5,36.8,29.2,17.02,0.0,11.1,22.7,166.0,3.64,0,385,0.4853019625310755,-0.8743466161445852,0.21781355874885205,0.9759903962771153,2022,0.9883615104677607,0.1521233861899168,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
171,32.0,25.4,37.0,29.9,18.09,0.0,15.5,35.3,171.0,3.91,0,386,0.29936312297335954,-0.9541392564000484,0.23426646067208173,0.9721724257579907,2022,0.9883615104677607,0.1521233861899168,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
172,32.6,25.4,39.7,30.3,23.13,0.0,14.2,27.4,165.0,5.0,0,387,0.1011683219874277,-0.9948693233918956,0.2506525322587209,0.9680771188662042,2022,0.9883615104677607,0.1521233861899168,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
173,32.7,26.4,37.8,31.0,20.78,0.0,19.6,34.6,161.0,4.81,0,388,-0.10116832198742867,-0.9948693233918955,0.2669670989741511,0.9637056438899411,2022,0.9890158633619168,0.14780941112961077,-0.9997620270799091,-0.021814885034560836,0,0,0,0,0,0,0,1,0,0
174,32.7,26.6,38.1,30.4,22.49,0.0,26.9,46.8,158.0,5.05,0,389,-0.2993631229733605,-0.954139256400048,0.28320550668230426,0.959059247901202,2022,0.9890158633619168,0.14780941112961077,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
175,31.3,26.1,35.7,29.9,19.89,0.0,25.0,46.4,159.0,4.39,0,390,-0.4853019625310763,-0.8743466161445848,0.29936312297335727,0.954139256400049,2022,0.9890158633619168,0.14780941112961077,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
176,32.1,25.8,38.6,29.7,22.73,0.0,18.8,42.1,166.0,4.82,0,391,-0.6513724827222228,-0.7587581226927904,0.3154353384852555,0.9489470729364691,2022,0.9896513868196702,0.1434926219911793,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
177,31.8,25.5,37.5,29.7,18.36,0.0,13.1,29.9,169.0,3.99,0,392,-0.7907757369376942,-0.6121059825476686,0.33141756821863494,0.9434841787099805,2022,0.9896513868196702,0.1434926219911793,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
178,31.4,25.4,36.3,30.6,13.89,0.0,14.6,25.6,167.0,3.14,0,393,-0.8978045395707412,-0.4403941515576352,0.3473052528448202,0.9377521321470805,2022,0.9902680687415703,0.1391731009600657,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
179,31.6,25.6,37.3,31.1,13.33,0.0,10.8,23.0,183.0,2.94,0,394,-0.9680771188662021,-0.2506525322587293,0.3630938600064736,0.9317525684566689,2022,0.9902680687415703,0.1391731009600657,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
180,31.3,25.5,36.4,30.6,17.2,0.0,15.6,31.7,162.0,3.71,0,395,-0.9987165071710526,-0.0506491688387156,0.3787788856105758,0.9254871991635597,2022,0.9902680687415703,0.1391731009600657,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
181,31.4,25.8,37.5,30.6,20.49,0.0,17.2,30.6,157.0,4.24,0,395,-0.9987165071710526,-0.0506491688387156,0.3787788856105758,0.9254871991635597,2022,0.9902680687415703,0.1391731009600657,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
182,31.4,25.3,40.4,30.5,22.1,0.0,7.3,31.7,316.0,4.61,0,396,-0.9884683243281109,0.15142777750457992,0.3943558551133191,0.9189578116202304,2022,0.9908658973868822,0.13485093027372308,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
183,32.3,25.8,39.5,31.0,22.96,0.0,12.3,25.6,163.0,4.78,0,397,-0.9377521321470821,0.34730525284481584,0.40982032479658714,0.9121662684969335,2022,0.9908658973868822,0.13485093027372308,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,1,0,0
